#	Date	Country, Other	Total Cases	New Cases	Total Deaths	New Deaths	Total Recovered	New Recovered	Active Cases	Serious, Critical	Tot Cases/1M Pop	Deaths/1M Pop	Total Tests	Tests/1M Pop	Population	Continent
100	29:11:2021	Kyrgyzstan	183,285	+37	2,743 	+2	178,112	+64	2,430	131	27,454	411	1,830,395	274,173	6,676,068	Asia
101	29:11:2021	Afghanistan	157,261	+33	7,308 		140,530	+53	9,423	1,124	3,915	182	791,514	19,707	40,164,434	Asia
102	29:11:2021	Montenegro	157,085	+212	2,300 	+15	152,186	+335	2,599	60	250,064	3,661	904,728	1,440,241	628,178	Europe
103	29:11:2021	Mozambique	151,528	+4	1,941 	+1	149,492	+7	95	8	4,664	60	976,445	30,054	32,489,229	Africa
104	29:11:2021	Zimbabwe	134,226	+235	4,706 	+1	128,703	+48	817	12	8,849	310	1,588,646	104,735	15,168,267	Africa
105	29:11:2021	Cyprus	133,860	+586	594 		124,370		8,896	46	109,742	487	9,477,138	7,769,598	1,219,772	Asia
106	29:11:2021	Ghana	130,920		1,209 		129,042		669	5	4,093	38	1,933,408	60,442	31,987,619	Africa
107	29:11:2021	Namibia	129,187	+7	3,573 		125,487	+4	127	2	49,576	1,371	787,883	302,355	2,605,818	Africa
108	29:11:2021	Uganda	127,485	+34	3,252 		97,512	+65	26,721	115	2,668	68	1,953,083	40,880	47,775,449	Africa
109	29:11:2021	Cambodia	120,112	+25	2,935 	+4	116,488	+22	689		7,047	172	2,715,508	159,309	17,045,531	Asia
110	29:11:2021	El Salvador	119,803		3,774 	+3	102,982		13,047	336	18,340	578	1,440,742	220,552	6,532,435	North America
111	29:11:2021	Cameroon	106,794		1,791 		102,716		2,287	152	3,887	65	1,751,774	63,754	27,477,249	Africa
112	29:11:2021	Rwanda	100,344	+14	1,342 		45,521		53,481	1	7,486	100	3,471,879	259,003	13,404,774	Africa
113	29:11:2021	China	98,672	+41	4,636 		93,249	+39	787	8	69	3	160,000,000	111,163	1,439,323,776 	Asia
114	29:11:2021	Maldives	91,543	+79	250 	+2	89,547	+113	1,746	23	165,248	451	1,747,617	3,154,686	553,975	Asia
115	29:11:2021	Jamaica	91,222	+53	2,391 	+3	62,539	+95	26,292	9	30,617	803	671,587	225,408	2,979,425	North America
116	29:11:2021	Luxembourg	89,010	+902	874 	+8	83,869	+611	4,267	10	139,003	1,365	3,685,146	5,754,920	640,347	Europe
117	29:11:2021	Senegal	73,987	+2	1,885 		72,088	+1	14	2	4,261	109	873,259	50,286	17,365,747	Africa
118	29:11:2021	Laos	72,447	+929	166 	+7	7,339		64,942		9,758	22	782,029	105,330	7,424,555	Asia
119	29:11:2021	Trinidad and Tobago	70,598	+462	2,134 	+19	57,906	+362	10,558	22	50,216	1,518	444,476	316,153	1,405,890	North America
120	29:11:2021	Angola	65,155	+11	1,733 		63,206	+9	216	3	1,899	51	1,179,270	34,375	34,306,210	Africa
121	29:11:2021	Malawi	61,901	+4	2,305 		58,795	+30	801	67	3,122	116	441,082	22,247	19,826,625	Africa
122	29:11:2021	Ivory Coast	61,712	+4	704 		60,721	+19	287		2,261	26	1,131,105	41,434	27,298,982	Africa
123	29:11:2021	Réunion	59,048		381 		56,040		2,627	18	65,294	421	1,347,378	1,489,909	904,336	Africa
124	29:11:2021	DRC	58,234	+119	1,107 	+3	50,930		6,197		624	12	306,299	3,280	93,396,693	Africa
125	29:11:2021	Guadeloupe	55,147		746 		2,250		52,151	23	137,791	1,864	551,264	1,377,399	400,221	North America
126	29:11:2021	Fiji	52,506		696 		51,037	+24	773		57,978	769	460,369	508,347	905,619	Australia/Oceania
127	29:11:2021	Suriname	50,760	+19	1,166 	+2	29,569	+2	20,025	10	85,447	1,963	158,615	267,004	594,054	South America
128	29:11:2021	Syria	48,068	+103	2,744 	+5	29,078	+97	16,246		2,656	152	103,566	5,722	18,099,930	Asia
129	29:11:2021	Eswatini	46,582	+44	1,248 		45,241		93	10	39,573	1,060	388,043	329,653	1,177,124	Africa
130	29:11:2021	French Guiana	45,939	+75	327 	+1	11,254		34,358	9	148,385	1,056	450,336	1,454,607	309,593	South America
131	29:11:2021	French Polynesia	45,609		636 		N/A	N/A	N/A	7	161,048	2,246			283,202	Australia/Oceania
132	29:11:2021	Martinique	44,972		709 		104		44,159	1	119,972	1,891	416,247	1,110,424	374,854	North America
133	29:11:2021	Madagascar	44,330	+258	967 		42,915	+148	448	3	1,545	34	283,728	9,888	28,694,316	Africa
134	29:11:2021	Sudan	42,826	+770	3,141 	+27	32,905		6,780		946	69	238,579	5,268	45,292,601	Africa
135	29:11:2021	Malta	39,329	+95	468 		37,332	+39	1,529	2	88,738	1,056	1,211,456	2,733,405	443,204	Europe
136	29:11:2021	Mauritania	39,213	+35	831 		37,468	+88	914	14	8,132	172	502,267	104,164	4,821,895	Africa
137	29:11:2021	Cabo Verde	38,367	+5	349 		37,949	+3	69	23	67,965	618	211,166	374,068	564,513	Africa
138	29:11:2021	Guyana	37,825	+52	992 	+5	35,379	+114	1,454	17	47,764	1,253	389,843	492,280	791,913	South America
139	29:11:2021	Gabon	37,342	+44	279 		32,296	+277	4,767	10	16,237	121	1,399,453	608,518	2,299,771	Africa
140	29:11:2021	Papua New Guinea	35,090	+61	545 		33,884	+56	661	7	3,820	59	249,149	27,122	9,186,083	Australia/Oceania
141	29:11:2021	Guinea	30,770	+2	387 		29,725		658	49	2,257	28	569,940	41,801	13,634,756	Africa
142	29:11:2021	Belize	30,338	+173	574 	+4	28,646	+225	1,118	10	74,392	1,408	347,892	853,072	407,811	North America
143	29:11:2021	Tanzania	26,261		730 		N/A	N/A	N/A	7	423	12			62,131,352	Africa
144	29:11:2021	Togo	26,250	+9	243 		25,907	+7	100		3,069	28	578,042	67,589	8,552,259	Africa
145	29:11:2021	Haiti	25,175	+148	738 	+15	21,262	+289	3,175		2,170	64	132,422	11,417	11,598,748	North America
146	29:11:2021	Barbados	25,152	+114	228 	+3	21,727	+609	3,197		87,372	792	435,366	1,512,360	287,872	North America
147	29:11:2021	Benin	24,850		161 		24,546		143	5	1,977	13	604,310	48,073	12,570,703	Africa
148	29:11:2021	Seychelles	23,197		125 		22,590		482		233,824	1,260			99,207	Africa
149	29:11:2021	Somalia	23,016		1,327 		12,046		9,643		1,393	80	262,138	15,870	16,517,979	Africa
150	29:11:2021	Bahamas	22,763	+29	671 		21,607	+3	485	4	57,115	1,684	168,197	422,022	398,550	North America
151	29:11:2021	Lesotho	21,779		662 		13,689		7,428		10,054	306	259,044	119,583	2,166,232	Africa
152	29:11:2021	Mauritius	21,386	+61	455 		19,543	+118	1,388		16,777	357	358,675	281,369	1,274,750	Africa
153	29:11:2021	Mayotte	20,960	+22	185 		2,964		17,811		74,301	656	176,919	627,163	282,094	Africa
154	29:11:2021	Burundi	20,396		38 		773		19,585		1,646	3	345,742	27,906	12,389,652	Africa
155	29:11:2021	Timor-Leste	19,822		122 		19,697		3		14,641	90	169,501	125,198	1,353,865	Asia
156	29:11:2021	Congo	18,905	+68	354 	+5	12,421		6,130		3,311	62	188,207	32,964	5,709,536	Africa
157	29:11:2021	Channel Islands	17,884	+558	103 		15,713	+578	2,068		101,541	585	1,077,013	6,115,014	176,126	Europe
158	29:11:2021	Iceland	17,770	+69	35 		16,143	+478	1,592	2	51,601	102	1,244,621	3,614,186	344,371	Europe
159	29:11:2021	Curaçao	17,401	+4	178 		17,119	+13	104	3	105,434	1,079	336,234	2,037,276	165,041	North America
160	29:11:2021	Mali	17,364	+25	606 	+1	15,135	+7	1,623		824	29	488,181	23,167	21,072,584	Africa
161	29:11:2021	Nicaragua	17,152		209 		4,225		12,718		2,546	31			6,735,816	North America
162	29:11:2021	Andorra	17,115	+403	131 		15,903	+133	1,081	4	221,010	1,692	193,595	2,499,935	77,440	Europe
163	29:11:2021	Tajikistan	17,095		124 		16,966		5		1,737	13			9,839,683	Asia
164	29:11:2021	Taiwan	16,596	+8	848 		15,603	+6	145		695	36	8,350,058	349,701	23,877,680	Asia
165	29:11:2021	Aruba	16,335	+11	174 		15,986	+8	175	11	152,086	1,620	177,885	1,656,192	107,406	North America
166	29:11:2021	Burkina Faso	15,711		281 		15,211		219		724	13	230,176	10,602	21,710,933	Africa
167	29:11:2021	Brunei 	15,058	+22	97 		14,451	+39	510		33,961	219	614,805	1,386,588	443,394	Asia
168	29:11:2021	Equatorial Guinea	13,579		173 		13,323		83	1	9,251	118	242,340	165,094	1,467,891	Africa
169	29:11:2021	Djibouti	13,504		186 		13,293	+2	25		13,393	184	246,424	244,401	1,008,276	Africa
170	29:11:2021	Saint Lucia	12,989	+19	280 		12,592	+30	117	7	70,282	1,515	100,038	541,293	184,813	North America
171	29:11:2021	South Sudan	12,755	+38	133 		12,463	+68	159	2	1,121	12	267,096	23,473	11,378,990	Africa
172	29:11:2021	Hong Kong	12,431	+3	213 		12,133		85		1,639	28	28,195,188	3,718,272	7,582,874	Asia
173	29:11:2021	New Caledonia	12,139	+34	276 		11,551	+33	312	14	41,949	954	42,756	147,754	289,373	Australia/Oceania
174	29:11:2021	CAR	11,708		101 		6,859		4,748	2	2,366	20	60,228	12,172	4,948,236	Africa
175	29:11:2021	New Zealand	11,444	+184	43 		5,645	+10	5,756	64	2,288	9	4,889,939	977,577	5,002,100 	Australia/Oceania
176	29:11:2021	Isle of Man	11,230	+78	66 		10,522	+56	642	1	131,086	770	133,676	1,560,378	85,669	Europe
177	29:11:2021	Yemen	9,995	+8	1,949 	+3	6,873	+28	1,173	23	325	63	265,253	8,625	30,752,189	Asia
178	29:11:2021	Gambia	9,989		342 		9,638		9	3	3,976	136	121,854	48,502	2,512,327	Africa
179	29:11:2021	Eritrea	7,341	+23	60 		7,084		197		2,030	17	23,693	6,553	3,615,696	Africa
180	29:11:2021	Gibraltar	7,205	+25	98 		6,693	+61	414	3	213,944	2,910	414,498	12,308,044	33,677	Europe
181	29:11:2021	Niger	6,989	+15	258 	+4	6,581	+40	150	2	275	10	187,832	7,383	25,440,031	Africa
182	29:11:2021	Cayman Islands	6,738		4 		2,550		4,184	25	100,850	60	202,426	3,029,785	66,812	North America
183	29:11:2021	Guinea-Bissau	6,440		148 		6,268		24		3,167	73	106,886	52,561	2,033,572	Africa
184	29:11:2021	Sierra Leone	6,402	+1	121 		N/A	N/A	N/A		780	15	160,729	19,587	8,205,759	Africa
185	29:11:2021	San Marino	5,979	+189	93 		5,610	+91	276	2	175,688	2,733	90,716	2,665,609	34,032	Europe
186	29:11:2021	Dominica	5,955		38 		5,475		442		82,435	526	108,009	1,495,162	72,239	North America
187	29:11:2021	Grenada	5,888		200 		5,624	+2	64		51,987	1,766	87,070	768,769	113,259	North America
188	29:11:2021	Liberia	5,823	+2	287 		5,523		13	2	1,114	55	128,246	24,543	5,225,264	Africa
189	29:11:2021	Bermuda	5,748	+18	106 		5,609	+6	33	2	92,780	1,711	646,478	10,434,975	61,953	North America
190	29:11:2021	St. Vincent Grenadines	5,525	+25	74 		4,991		460	7	49,579	664	90,554	812,595	111,438	North America
191	29:11:2021	Chad	5,105		175 		4,874		56		299	10	148,082	8,665	17,089,911	Africa
192	29:11:2021	Sint Maarten	4,584	+9	75 		4,485	+5	24	10	105,227	1,722	62,056	1,424,512	43,563	North America
193	29:11:2021	Liechtenstein	4,562	+55	61 		4,139	+181	362	8	119,165	1,593	77,368	2,020,949	38,283	Europe
194	29:11:2021	Comoros	4,498		150 		4,284		64		5,022	167			895,722	Africa
195	29:11:2021	Antigua and Barbuda	4,141		117 		4,008		16	11	41,797	1,181	17,782	179,482	99,074	North America
196	29:11:2021	Saint Martin	3,949		56 		1,399		2,494	7	99,732	1,414	54,303	1,371,426	39,596	North America
197	29:11:2021	Monaco	3,738	+10	36 		3,560	+37	142	1	94,311	908	54,960	1,386,653	39,635	Europe
198	29:11:2021	Sao Tome and Principe	3,731		56 		3,675		0		16,590	249	14,689	65,313	224,900	Africa
199	29:11:2021	Faeroe Islands	3,553	+48	13 		3,110	+33	430	7	72,326	265	562,000	11,440,204	49,125	Europe
200	29:11:2021	Turks and Caicos	3,096		24 		3,021		51		78,467	608	94,789	2,402,398	39,456	North America
201	29:11:2021	Caribbean Netherlands	2,905	+16	22 		2,639	+7	244		109,346	828	30,126	1,133,963	26,567	North America
202	29:11:2021	Saint Kitts and Nevis	2,782		28 		2,732	+4	22	1	51,777	521	56,538	1,052,261	53,730	North America
203	29:11:2021	British Virgin Islands	2,765		38 		N/A	N/A	N/A	7	90,611	1,245	82,570	2,705,882	30,515	North America
204	29:11:2021	Bhutan	2,640		3 		2,620		17		3,369	4	1,240,776	1,583,424	783,603	Asia
205	29:11:2021	St. Barth	1,601		6 		N/A	N/A	N/A		161,391	605	56,491	5,694,657	9,920	North America
206	29:11:2021	Greenland	1,456	+124	 		1,156	+145	300	2	25,585		110,294	1,938,077	56,909	North America
207	29:11:2021	Anguilla	1,386	+52	3 		1,273	+66	110		91,232	197	51,382	3,382,175	15,192	North America
208	29:11:2021	Diamond Princess	712		13 		699		0						 	
209	29:11:2021	Wallis and Futuna	445		7 		438		0		40,598	639	20,508	1,870,997	10,961	Australia/Oceania
210	29:11:2021	Falkland Islands	79		 		N/A	N/A	N/A		21,805		7,747	2,138,283	3,623	South America
211	29:11:2021	Macao	77		 		77		0		116		5,019	7,584	661,828	Asia
212	29:11:2021	Saint Pierre Miquelon	59		 		32		27		10,254		11,864	2,061,870	5,754	North America
213	29:11:2021	Montserrat	44		1 		41		2		8,807	200	2,920	584,468	4,996	North America
214	29:11:2021	Vatican City	27		 		27		0		33,582				804	Europe
215	29:11:2021	Solomon Islands	20		 		20		0		28		4,500	6,332	710,627	Australia/Oceania
216	29:11:2021	Western Sahara	10		1 		8		1		16	2			618,040	Africa
217	29:11:2021	MS Zaandam	9		2 		7		0						 	
218	29:11:2021	Palau	8		 		8		0		439		11,133	611,166	18,216	Australia/Oceania
219	29:11:2021	Vanuatu	6		1 		3		2		19	3	23,000	72,495	317,263	Australia/Oceania
220	29:11:2021	Marshall Islands	4		 		4		0		67				59,754	Australia/Oceania
221	29:11:2021	Samoa	3		 		3		0		15				200,276	Australia/Oceania
222	29:11:2021	Saint Helena	2		 		2		0		328				6,103	Africa
223	29:11:2021	Micronesia	1		 		1		0		9				116,725	Australia/Oceania
224	29:11:2021	Tonga	1		 		1		0		9				107,386	Australia/Oceania
1	30:11:2021	USA	49,428,913	+106,876	803,045 	+1,438	39,205,902	+105,895	9,419,966	13,201	148,104	2,406	753,993,369	2,259,195	333,744,223	North America
2	30:11:2021	India	34,596,776	+8,954	469,247 	+267	34,018,299	+10,116	109,230	8,944	24,727	335	641,303,848	458,349	1,399,161,383	Asia
3	30:11:2021	Brazil	22,094,459	+9,710	614,754 	+326	21,321,631	+17,516	158,074	8,318	102,912	2,863	63,776,166	297,057	214,693,373	South America
4	30:11:2021	UK	10,228,772	+39,716	144,969 	+159	9,062,561	+36,788	1,021,242	916	149,566	2,120	362,531,048	5,300,958	68,389,728	Europe
5	30:11:2021	Russia	9,636,881	+32,648	275,193 	+1,229	8,329,253	+33,442	1,032,435	2,300	65,996	1,885	224,900,000	1,540,170	146,022,882	Europe
6	30:11:2021	Turkey	8,795,588	+25,216	76,842 	+207	8,326,381	+24,498	392,365	1,405	102,728	897	107,680,920	1,257,656	85,620,347	Asia
7	30:11:2021	France	7,675,504	+47,177	119,131 	+115	7,125,024	+11,761	431,349	1,824	117,223	1,819	162,981,031	2,489,112	65,477,576	Europe
8	30:11:2021	Iran	6,117,445	+4,253	129,830 	+119	5,883,470	+10,029	104,145	3,334	71,540	1,518	38,439,240	449,527	85,510,446	Asia
9	30:11:2021	Germany	5,881,423	+55,880	102,137 	+485	4,893,300	+40,500	885,986	4,459	69,882	1,214	83,816,414	995,889	84,162,420	Europe
10	30:11:2021	Argentina	5,330,748	+2,332	116,589 	+35	5,193,691	+1,287	20,468	617	116,439	2,547	26,222,843	572,784	45,781,390	South America
11	30:11:2021	Spain	5,164,184	+10,261	88,052 	+44	4,923,140	+2,261	152,992	713	110,392	1,882	66,213,858	1,415,420	46,780,367	Europe
12	30:11:2021	Colombia	5,069,644	+2,296	128,528 	+55	4,909,572	+2,088	31,544	342	98,156	2,489	28,112,712	544,307	51,648,595	South America
13	30:11:2021	Italy	5,028,547	+12,764	133,828 	+89	4,700,449	+8,041	194,270	683	83,342	2,218	119,331,735	1,977,780	60,336,188	Europe
14	30:11:2021	Indonesia	4,256,409	+297	143,830 	+11	4,104,657	+324	7,922		15,332	518	54,475,477	196,232	277,607,186	Asia
15	30:11:2021	Mexico	3,884,566	+724	293,950 	+53	3,242,947	+2,426	347,669	4,798	29,688	2,247	11,838,624	90,478	130,845,299	North America
16	30:11:2021	Poland	3,540,061	+19,074	83,583 	+526	3,038,451	+15,680	418,027	1,825	93,682	2,212	24,340,316	644,128	37,788,035	Europe
17	30:11:2021	Ukraine	3,438,381	+10,554	85,975 	+561	2,946,032	+25,318	406,374	177	79,294	1,983	15,869,089	365,964	43,362,378	Europe
18	30:11:2021	South Africa	2,968,052	+4,373	89,843 	+21	2,849,558	+119	28,651	546	49,169	1,488	19,477,054	322,659	60,364,210	Africa
19	30:11:2021	Philippines	2,832,734	+425	48,545 	+44	2,768,389	+909	15,800	1,023	25,374	435	24,238,501	217,114	111,639,683	Asia
20	30:11:2021	Netherlands	2,643,176	+22,154	19,414 	+65	2,112,703	+8,140	511,059	604	153,776	1,129	19,205,114	1,117,327	17,188,438	Europe
21	30:11:2021	Malaysia	2,632,782	+4,879	30,425 	+55	2,537,204	+5,168	65,153	509	79,899	923	37,735,175	1,145,179	32,951,341	Asia
22	30:11:2021	Peru	2,236,351	+1,381	201,176 	+32	N/A	N/A	N/A	971	66,518	5,984	20,314,089	604,225	33,620,094	South America
23	30:11:2021	Czechia	2,150,111	+17,608	33,132 	+97	1,860,460	+589	256,519	1,022	200,252	3,086	43,666,605	4,066,909	10,737,051	Europe
24	30:11:2021	Thailand	2,115,872	+4,306	20,769 	+37	2,019,428	+6,407	75,675	1,369	30,206	296	14,913,135	212,901	70,047,428	Asia
25	30:11:2021	Iraq	2,081,172	+724	23,820 	+13	2,045,021	+1,355	12,331	103	50,155	574	16,341,046	393,807	41,495,089	Asia
26	30:11:2021	Canada	1,792,500	+2,358	29,687 	+17	1,737,256	+2,700	25,557	497	46,912	777	48,807,147	1,277,358	38,209,443	North America
27	30:11:2021	Romania	1,779,667	+1,622	56,529 	+130	1,686,752	+3,548	36,386	1,146	93,390	2,966	16,019,397	840,636	19,056,290	Europe
28	30:11:2021	Chile	1,762,751	+1,386	38,346 	+3	1,656,705	+2,141	67,700	696	91,108	1,982	25,592,070	1,322,730	19,347,920	South America
29	30:11:2021	Belgium	1,749,469	+14,907	26,966 	+44	1,333,810	+8,055	388,693	722	150,029	2,313	24,619,234	2,111,268	11,660,874	Europe
30	30:11:2021	Japan	1,727,221	+78	18,359 	+1	1,708,006	+104	856	41	13,716	146	27,874,331	221,349	125,929,267	Asia
31	30:11:2021	Bangladesh	1,576,284	+273	27,981 	+1	1,540,965	+368	7,338	1,382	9,438	168	10,888,751	65,200	167,006,043	Asia
32	30:11:2021	Israel	1,343,660	+684	8,196 	+1	1,329,800	+537	5,664	115	144,077	879	31,188,024	3,344,202	9,326,000 	Asia
33	30:11:2021	Pakistan	1,284,840	+475	28,728 	+10	1,242,236	+327	13,876	905	5,662	127	21,985,775	96,878	226,941,972	Asia
34	30:11:2021	Serbia	1,254,845	+2,272	11,691 	+54	1,193,265	+3,773	49,889	199	144,440	1,346	6,814,207	784,358	8,687,629	Europe
35	30:11:2021	Vietnam	1,238,082	+13,972	25,252 	+197	989,348	+14,624	223,482	5,788	12,560	256	68,317,914	693,053	98,575,292	Asia
36	30:11:2021	Sweden	1,204,859		15,119 		1,158,493	+293	31,247	42	118,260	1,484	13,708,481	1,345,524	10,188,210	Europe
37	30:11:2021	Austria	1,159,995	+8,186	12,492 	+67	1,007,909	+13,818	139,594	642	127,767	1,376	110,579,782	12,179,754	9,078,983	Europe
38	30:11:2021	Portugal	1,147,249	+2,907	18,441 	+11	1,075,237	+3,693	53,571	116	112,977	1,816	21,283,107	2,095,889	10,154,691	Europe
39	30:11:2021	Hungary	1,103,108	+6,390	34,521 	+195	882,659	+5,408	185,928	513	114,600	3,586	8,443,744	877,210	9,625,685	Europe
40	30:11:2021	Switzerland	1,009,900	+5,429	11,541 	+13	861,500	+1,237	136,859	203	115,496	1,320	12,403,612	1,418,527	8,744,009	Europe
41	30:11:2021	Kazakhstan	971,541	+654	12,696 	+18	935,950	+1,137	22,895	528	50,883	665	11,575,012	606,220	19,093,759	Asia
42	30:11:2021	Cuba	962,486	+136	8,304 	+4	953,337	+207	845	23	85,049	734	11,097,946	980,657	11,316,847	North America
43	30:11:2021	Jordan	953,943	+4,977	11,608 	+24	887,074	+3,094	55,261	1,064	92,203	1,122	12,169,073	1,176,193	10,346,151	Asia
44	30:11:2021	Morocco	949,917	+132	14,776 	+1	932,291	+158	2,850	347	25,312	394	10,444,492	278,311	37,528,160	Africa
45	30:11:2021	Greece	938,903	+7,486	18,157 	+90	843,050	+7,168	77,696	664	90,706	1,754	36,357,597	3,512,440	10,351,094	Europe
46	30:11:2021	Georgia	845,643	+5,050	12,054 	+80	788,201	+4,214	45,388		212,561	3,030	11,560,729	2,905,913	3,978,346	Asia
47	30:11:2021	Nepal	821,366	+245	11,526 	+2	802,909	+256	6,931		27,492	386	4,622,560	154,724	29,876,090	Asia
48	30:11:2021	UAE	742,041	+65	2,147 	+1	736,939	+77	2,955		73,768	213	101,356,006	10,076,061	10,059,090	Asia
49	30:11:2021	Tunisia	717,572	+263	25,373 	+8	691,031	+128	1,168	58	59,831	2,116	3,177,078	264,906	11,993,220	Africa
50	30:11:2021	Bulgaria	695,057	+2,681	28,453 	+128	561,485	+2,557	105,119	717	101,106	4,139	6,576,558	956,659	6,874,506	Europe
51	30:11:2021	Slovakia	680,084	+7,069	14,418 	+77	555,525	+6,354	110,141	585	124,480	2,639	4,585,219	839,264	5,463,379	Europe
52	30:11:2021	Lebanon	670,656	+2,051	8,725 	+9	633,299	+676	28,632	186	98,884	1,286	4,795,578	707,078	6,782,245	Asia
53	30:11:2021	Belarus	654,718	+1,395	5,081 	+14	641,570	+1,438	8,067		69,320	538	10,386,520	1,099,693	9,444,931	Europe
54	30:11:2021	Guatemala	617,984	+363	15,943 	+10	600,621	+475	1,420	5	33,617	867	3,120,035	169,723	18,383,054	North America
55	30:11:2021	Croatia	608,205	+3,858	10,899 	+73	567,869	+4,239	29,437	314	149,455	2,678	3,449,298	847,601	4,069,482	Europe
56	30:11:2021	Azerbaijan	588,318	+1,678	7,856 	+23	554,749	+1,934	25,713		57,295	765	5,539,284	539,459	10,268,225	Asia
57	30:11:2021	Ireland	570,115	+5,458	5,652 		441,593	+1,970	122,870	122	113,667	1,127	8,983,297	1,791,052	5,015,655	Europe
58	30:11:2021	Costa Rica	566,839	+48	7,299 	+3	548,020	+1,082	11,520	83	109,857	1,415	2,715,029	526,188	5,159,803	North America
59	30:11:2021	Sri Lanka	563,989	+722	14,346 	+18	529,662		19,981		26,183	666	5,640,979	261,883	21,540,081	Asia
60	30:11:2021	Saudi Arabia	549,752	+32	8,836 	+2	538,913	+28	2,003	40	15,452	248	31,494,154	885,191	35,578,933	Asia
61	30:11:2021	Bolivia	537,559	+1,087	19,171 	+10	492,921	+975	25,467	220	45,182	1,611	2,593,083	217,947	11,897,757	South America
62	30:11:2021	Ecuador	526,870		33,250 		443,880		49,740	759	29,236	1,845	2,013,368	111,723	18,021,114	South America
63	30:11:2021	Myanmar	522,402	+471	19,104 	+7	497,249	+589	6,049		9,511	348	5,583,908	101,664	54,924,965	Asia
64	30:11:2021	Denmark	487,401	+4,148	2,895 	+12	403,118		81,388	60	83,731	497	93,815,873	16,116,747	5,821,018	Europe
65	30:11:2021	Panama	477,742	+134	7,365 	+3	467,826	+228	2,551	20	108,317	1,670	4,236,620	960,552	4,410,610	North America
66	30:11:2021	Lithuania	470,298	+1,701	6,737 	+15	435,768	+3,362	27,793	127	176,235	2,525	6,143,115	2,302,015	2,668,582	Europe
67	30:11:2021	Paraguay	463,058	+57	16,472 	+3	445,793	+70	793	38	63,815	2,270	1,948,511	268,530	7,256,214	South America
68	30:11:2021	S. Korea	447,230	+3,030	3,624 	+44	396,070	+2,453	47,536	661	8,713	71	15,804,065	307,882	51,331,529	Asia
69	30:11:2021	Venezuela	431,296		5,144 		418,472		7,680	681	15,228	182	3,359,014	118,601	28,322,074	South America
70	30:11:2021	Palestine	430,443	+360	4,535 	+4	422,781	+120	3,127	42	81,700	861	2,736,577	519,413	5,268,600	Asia
71	30:11:2021	Slovenia	420,898	+2,482	5,224 	+16	378,536	+3,752	37,138	190	202,419	2,512	1,936,323	931,219	2,079,342	Europe
72	30:11:2021	Kuwait	413,362	+35	2,465 		410,627	+17	270		94,814	565	5,330,503	1,222,677	4,359,700	Asia
73	30:11:2021	Dominican Republic	407,251	+138	4,204 		399,896	+433	3,151	186	37,018	382	2,458,249	223,447	11,001,505	North America
74	30:11:2021	Uruguay	399,695	+191	6,131 	+1	391,489	+201	2,075	12	114,502	1,756	4,109,262	1,177,190	3,490,737	South America
75	30:11:2021	Mongolia	381,528	+393	2,003 	+8	313,256		66,269	192	113,794	597	4,030,048	1,202,002	3,352,781	Asia
76	30:11:2021	Honduras	377,888		10,403 		120,308		247,177	59	37,315	1,027	1,121,382	110,733	10,126,888	North America
77	30:11:2021	Libya	372,636	+427	5,456 	+8	345,986	+1,899	21,194		53,210	779	1,908,835	272,567	7,003,170	Africa
78	30:11:2021	Ethiopia	371,536	+190	6,755 	+5	349,037	+151	15,744	233	3,123	57	3,871,923	32,543	118,977,453	Africa
79	30:11:2021	Moldova	363,774	+664	9,119 	+29	363,774	+16,656	-9,119	206	90,475	2,268	2,210,968	549,895	4,020,713	Europe
80	30:11:2021	Egypt	358,578	+949	20,474 	+62	297,536	+639	40,568	90	3,413	195	3,693,367	35,156	105,056,935	Africa
81	30:11:2021	Armenia	338,518	+398	7,567 	+32	317,175	+977	13,776		113,938	2,547	2,366,680	796,576	2,971,068	Asia
82	30:11:2021	Oman	304,554	+4	4,113 		300,005	+54	436	4	57,575	778	25,000,000	4,726,190	5,289,673	Asia
83	30:11:2021	Bahrain	277,690	+62	1,394 		275,953	+24	343	2	155,582	781	7,401,706	4,146,981	1,784,842	Asia
84	30:11:2021	Bosnia and Herzegovina	275,065	+846	12,586 	+31	192,218		70,261		84,584	3,870	1,397,409	429,711	3,251,974	Europe
85	30:11:2021	Norway	267,843	+4,045	1,054 	+4	88,952		177,837	59	48,867	192	8,592,158	1,567,596	5,481,106	Europe
86	30:11:2021	Singapore	264,725	+1,239	718 	+8	251,533	+1,399	12,474	65	44,752	121	21,098,774	3,566,802	5,915,319	Asia
87	30:11:2021	Kenya	255,088	+109	5,335 	+1	248,318	+10	1,435	20	4,601	96	2,835,065	51,136	55,441,352	Africa
88	30:11:2021	Latvia	253,659	+931	4,179 	+24	236,997		12,483	171	136,617	2,251	5,334,912	2,873,307	1,856,715	Europe
89	30:11:2021	Qatar	243,447	+157	611 		240,791	+125	2,045	15	86,704	218	2,993,286	1,066,059	2,807,805 	Asia
90	30:11:2021	Estonia	222,584	+724	1,798 		202,174	+859	18,612	35	167,634	1,354	2,334,155	1,757,917	1,327,796	Europe
91	30:11:2021	North Macedonia	215,585	+460	7,581 	+12	200,003	+543	8,001		103,485	3,639	1,471,420	706,309	2,083,253	Europe
92	30:11:2021	Nigeria	214,218	+105	2,977 	+1	207,304	+12	3,937	11	1,004	14	3,479,682	16,310	213,341,137	Africa
